filename,artist,source,title,url
commons_turner_4112e065a4f0.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - Southern Landscape - N05510 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c8/Joseph_Mallord_William_Turner_%281775-1851%29_-_Southern_Landscape_-_N05510_-_National_Gallery.jpg
commons_turner_f11e94541689.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner (1775-1851) - St Benedetto, Looking towards Fusina - N00534 - National Gallery.jpg",https://upload.wikimedia.org/wikipedia/commons/c/cf/Joseph_Mallord_William_Turner_%281775-1851%29_-_St_Benedetto%2C_Looking_towards_Fusina_-_N00534_-_National_Gallery.jpg
commons_turner_e08d28ebb1ca.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - The Field of Waterloo - NG500 - Tate.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Joseph_Mallord_William_Turner_%281775-1851%29_-_The_Field_of_Waterloo_-_NG500_-_Tate.jpg/1280px-Joseph_Mallord_William_Turner_%281775-1851%29_-_The_Field_of_Waterloo_-_NG500_-_Tate.jpg
commons_turner_6c123aac69b0.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner (1775-1851) - Undine Giving the Ring to Massaniello, Fisherman of Naples - NG549 - Tate.jp",https://upload.wikimedia.org/wikipedia/commons/0/0e/Joseph_Mallord_William_Turner_%281775-1851%29_-_Undine_Giving_the_Ring_to_Massaniello%2C_Fisherman_of_Naples_-_NG549_-_Tate.jpg
commons_turner_4cd088fe65e0.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - Frosty Morning - WGA23168.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6e/Joseph_Mallord_William_Turner_-_Frosty_Morning_-_WGA23168.jpg
commons_turner_844c30970ac6.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - Near Blair Athol Scotland - B1994.4.1343 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Joseph_Mallord_William_Turner_-_Near_Blair_Athol_Scotland_-_B1994.4.1343_-_Yale_Center_for_British_Art.jpg/1280px-Joseph_Mallord_William_Turner_-_Near_Blair_Athol_Scotland_-_B1994.4.1343_-_Yale_Center_for_British_Art.jpg
commons_turner_f14d91d2ebab.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - Rochester on the Medway - 54.1 - Indianapolis Museum of Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Joseph_Mallord_William_Turner_-_Rochester_on_the_Medway_-_54.1_-_Indianapolis_Museum_of_Art.jpg/1280px-Joseph_Mallord_William_Turner_-_Rochester_on_the_Medway_-_54.1_-_Indianapolis_Museum_of_Art.jpg
commons_turner_ed60de0b23df.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - Ulysses Deriding Polyphemus - WGA23185.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Joseph_Mallord_William_Turner_-_Ulysses_Deriding_Polyphemus_-_WGA23185.jpg
commons_turner_081fe9336a6e.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner - Union of the Thames and Isis ('Dorchester Mead, Oxfordshire) - Google Art Project.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Joseph_Mallord_William_Turner_-_Union_of_the_Thames_and_Isis_%28%27Dorchester_Mead%2C_Oxfordshire%29_-_Google_Art_Project.jpg/1280px-Joseph_Mallord_William_Turner_-_Union_of_the_Thames_and_Isis_%28%27Dorchester_Mead%2C_Oxfordshire%29_-_Google_Art_Project.jpg
commons_turner_dc48c4074a96.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner - View up the Alzette Valley, Luxembourg, with the Fortifications of the Rham Plateau c.18",https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Joseph_Mallord_William_Turner_-_View_up_the_Alzette_Valley%2C_Luxembourg%2C_with_the_Fortifications_of_the_Rham_Plateau_c.1839.jpg/1280px-Joseph_Mallord_William_Turner_-_View_up_the_Alzette_Valley%2C_Luxembourg%2C_with_the_Fortifications_of_the_Rham_Plateau_c.1839.jpg
commons_turner_ecf9136d2e30.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner 001.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Joseph_Mallord_William_Turner_001.jpg/1280px-Joseph_Mallord_William_Turner_001.jpg
commons_turner_6468c7b0102a.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner 051.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Joseph_Mallord_William_Turner_051.jpg/1280px-Joseph_Mallord_William_Turner_051.jpg
commons_turner_23e62e9e82ba.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner 063.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Joseph_Mallord_William_Turner_063.jpg/1280px-Joseph_Mallord_William_Turner_063.jpg
commons_turner_3353cb7b514d.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner 083 - low res.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Joseph_Mallord_William_Turner_083_-_low_res.jpg
commons_turner_8b09b4b129d2.jpg,turner,commons.wikimedia.org,"St John's Church, Margate.jpg",https://upload.wikimedia.org/wikipedia/commons/9/93/St_John%27s_Church%2C_Margate.jpg
commons_turner_fe8bf0b7dc9f.jpg,turner,commons.wikimedia.org,"Staffa, Fingal's cave by Joseph Mallord Turner.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Staffa%2C_Fingal%27s_cave_by_Joseph_Mallord_Turner.jpg/1280px-Staffa%2C_Fingal%27s_cave_by_Joseph_Mallord_Turner.jpg
commons_turner_b0b072fbeb58.jpg,turner,commons.wikimedia.org,T01585 10.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/T01585_10.jpg/1280px-T01585_10.jpg
commons_turner_3333f53ce1e6.jpg,turner,commons.wikimedia.org,"The Sun Setting Through Vapour, Joseph M. William Turner, c. 1809, Barber Institute of Fine Arts 02.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/The_Sun_Setting_Through_Vapour%2C_Joseph_M._William_Turner%2C_c._1809%2C_Barber_Institute_of_Fine_Arts_02.jpg/1280px-The_Sun_Setting_Through_Vapour%2C_Joseph_M._William_Turner%2C_c._1809%2C_Barber_Institute_of_Fine_Arts_02.jpg
commons_turner_03033c66cfff.jpg,turner,commons.wikimedia.org,Turner-The Burning of the Houses of Lords and Commons.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Turner-The_Burning_of_the_Houses_of_Lords_and_Commons.jpg/1280px-Turner-The_Burning_of_the_Houses_of_Lords_and_Commons.jpg
commons_turner_27c229098e5c.jpg,turner,commons.wikimedia.org,"Turner - Bonneville, Savoy, c. 1812, Cat. 848.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Turner_-_Bonneville%2C_Savoy%2C_c._1812%2C_Cat._848.jpg/1280px-Turner_-_Bonneville%2C_Savoy%2C_c._1812%2C_Cat._848.jpg
commons_turner_d91a2659e2ef.jpg,turner,commons.wikimedia.org,"Turner - Kilgarren Castle, Pembrokeshire, 1798 - 1799 (exh at RA), NT 1230222.jpg",https://upload.wikimedia.org/wikipedia/commons/2/27/Turner_-_Kilgarren_Castle%2C_Pembrokeshire%2C_1798_-_1799_%28exh_at_RA%29%2C_NT_1230222.jpg
commons_turner_8244d2c8dc5f.jpg,turner,commons.wikimedia.org,"Turner - On the Plym Estuary near Crabtree, 1813, D09216.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Turner_-_On_the_Plym_Estuary_near_Crabtree%2C_1813%2C_D09216.jpg/1280px-Turner_-_On_the_Plym_Estuary_near_Crabtree%2C_1813%2C_D09216.jpg
commons_turner_19a891f14b15.jpg,turner,commons.wikimedia.org,"Turner - Plympton, 1813, D09208.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Turner_-_Plympton%2C_1813%2C_D09208.jpg/1280px-Turner_-_Plympton%2C_1813%2C_D09208.jpg
commons_turner_da2683c9f4a3.jpg,turner,commons.wikimedia.org,"Turner - Van Tromp's Shallop at the Entrance of the Scheldt, c. 1832, 1951.233.jpg",https://upload.wikimedia.org/wikipedia/commons/1/11/Turner_-_Van_Tromp%27s_Shallop_at_the_Entrance_of_the_Scheldt%2C_c._1832%2C_1951.233.jpg
commons_turner_662d2c5012d4.jpg,turner,commons.wikimedia.org,Turner Mortlake Terrace Early Summer Morning 1826.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Turner_Mortlake_Terrace_Early_Summer_Morning_1826.jpg/1280px-Turner_Mortlake_Terrace_Early_Summer_Morning_1826.jpg
commons_turner_173a3fa4c140.jpg,turner,commons.wikimedia.org,Turner selfportrait.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Turner_selfportrait.jpg/1280px-Turner_selfportrait.jpg
commons_turner_b2777c6f41a0.jpg,turner,commons.wikimedia.org,(Barcelona) Going to the Ball (San Martino) - William Turner - Tate Britain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/%28Barcelona%29_Going_to_the_Ball_%28San_Martino%29_-_William_Turner_-_Tate_Britain.jpg/1280px-%28Barcelona%29_Going_to_the_Ball_%28San_Martino%29_-_William_Turner_-_Tate_Britain.jpg
commons_turner_919d65786622.jpg,turner,commons.wikimedia.org,(Barcelona) Venetian Festival - c.1845 - William Turner Tate Britain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/%28Barcelona%29_Venetian_Festival_-_c.1845_-_William_Turner_Tate_Britain.jpg/1280px-%28Barcelona%29_Venetian_Festival_-_c.1845_-_William_Turner_Tate_Britain.jpg
commons_turner_b8d1b125b810.jpg,turner,commons.wikimedia.org,5. Rocks on the Meuse at Marche-les-Dames.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/5._Rocks_on_the_Meuse_at_Marche-les-Dames.jpg/1280px-5._Rocks_on_the_Meuse_at_Marche-les-Dames.jpg
commons_turner_da8c125b5bc9.jpg,turner,commons.wikimedia.org,"East Cowes Castle, by J M W Turner 1827.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/East_Cowes_Castle%2C_by_J_M_W_Turner_1827.jpg/1280px-East_Cowes_Castle%2C_by_J_M_W_Turner_1827.jpg
commons_turner_dc513c22e3f5.jpg,turner,commons.wikimedia.org,Fire at Sea by Joseph Mallord William Turner.jpeg,https://upload.wikimedia.org/wikipedia/commons/8/87/Fire_at_Sea_by_Joseph_Mallord_William_Turner.jpeg
commons_turner_5e23ac573e46.jpg,turner,commons.wikimedia.org,Hackfall by Turner.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Hackfall_by_Turner.jpg/1280px-Hackfall_by_Turner.jpg
commons_turner_c7a11bd2bb34.jpg,turner,commons.wikimedia.org,Horror und Delight-Turner-Grenoble seen from the River Drac with Mont Blanc in the Distanceuss Valley DSC2101.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Horror_und_Delight-Turner-Grenoble_seen_from_the_River_Drac_with_Mont_Blanc_in_the_Distanceuss_Valley_DSC2101.jpg/1280px-Horror_und_Delight-Turner-Grenoble_seen_from_the_River_Drac_with_Mont_Blanc_in_the_Distanceuss_Valley_DSC2101.jpg
commons_turner_8e676aba59c8.jpg,turner,commons.wikimedia.org,JMWTurner Sunrise with Sea Monsters.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fe/JMWTurner_Sunrise_with_Sea_Monsters.jpg
commons_turner_ced3fb0cd792.jpg,turner,commons.wikimedia.org,J M W Turner-La bataile de Trafalgar Hungarian.JPG,https://upload.wikimedia.org/wikipedia/commons/1/11/J_M_W_Turner-La_bataile_de_Trafalgar_Hungarian.JPG
commons_turner_5443440886c1.jpg,turner,commons.wikimedia.org,J M W Turner - Apuleia in Search of Apuleius - B1977.14.8192 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/J_M_W_Turner_-_Apuleia_in_Search_of_Apuleius_-_B1977.14.8192_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_Apuleia_in_Search_of_Apuleius_-_B1977.14.8192_-_Yale_Center_for_British_Art.jpg
commons_turner_da7a895dccfd.jpg,turner,commons.wikimedia.org,J M W Turner - Isis - B1977.14.8188 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/J_M_W_Turner_-_Isis_-_B1977.14.8188_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_Isis_-_B1977.14.8188_-_Yale_Center_for_British_Art.jpg
commons_turner_705ec5cee14f.jpg,turner,commons.wikimedia.org,J M W Turner - Jason - B1977.14.8101 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/J_M_W_Turner_-_Jason_-_B1977.14.8101_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_Jason_-_B1977.14.8101_-_Yale_Center_for_British_Art.jpg
commons_turner_39cb37a89bcb.jpg,turner,commons.wikimedia.org,J M W Turner - London from Greenwich - B1977.14.8135 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/J_M_W_Turner_-_London_from_Greenwich_-_B1977.14.8135_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_London_from_Greenwich_-_B1977.14.8135_-_Yale_Center_for_British_Art.jpg
commons_turner_c7209f75eef1.jpg,turner,commons.wikimedia.org,J M W Turner - Mt St Gothard - B1977.14.8105 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/J_M_W_Turner_-_Mt_St_Gothard_-_B1977.14.8105_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_Mt_St_Gothard_-_B1977.14.8105_-_Yale_Center_for_British_Art.jpg
commons_turner_f4619599c08e.jpg,turner,commons.wikimedia.org,J M W Turner - Procris and Cephalus - B1977.14.13999 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/J_M_W_Turner_-_Procris_and_Cephalus_-_B1977.14.13999_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_Procris_and_Cephalus_-_B1977.14.13999_-_Yale_Center_for_British_Art.jpg
commons_turner_dd15d4e62596.jpg,turner,commons.wikimedia.org,J M W Turner - The Drawing of the Clyde - B1977.14.8121 - Yale Center for British Art.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/J_M_W_Turner_-_The_Drawing_of_the_Clyde_-_B1977.14.8121_-_Yale_Center_for_British_Art.jpg/1280px-J_M_W_Turner_-_The_Drawing_of_the_Clyde_-_B1977.14.8121_-_Yale_Center_for_British_Art.jpg
commons_turner_9244b52da84d.jpg,turner,commons.wikimedia.org,"Jmw turner, ponte e capre, il ponte delle torri a spoleto, 1840-45 ca.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Jmw_turner%2C_ponte_e_capre%2C_il_ponte_delle_torri_a_spoleto%2C_1840-45_ca.jpg/1280px-Jmw_turner%2C_ponte_e_capre%2C_il_ponte_delle_torri_a_spoleto%2C_1840-45_ca.jpg
commons_turner_7cf02b7c77e1.jpg,turner,commons.wikimedia.org,"Jmw turner, roma vista dal vaticano, raffaello accompagnato dalla fornarina si prepara a dipingere la loggia, ante 1820,",https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Jmw_turner%2C_roma_vista_dal_vaticano%2C_raffaello_accompagnato_dalla_fornarina_si_prepara_a_dipingere_la_loggia%2C_ante_1820%2C_03.jpg/1280px-Jmw_turner%2C_roma_vista_dal_vaticano%2C_raffaello_accompagnato_dalla_fornarina_si_prepara_a_dipingere_la_loggia%2C_ante_1820%2C_03.jpg
commons_turner_75e25a7961ba.jpg,turner,commons.wikimedia.org,"Jmw turner, salici presso un ruscello, 1805.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Jmw_turner%2C_salici_presso_un_ruscello%2C_1805.jpg/1280px-Jmw_turner%2C_salici_presso_un_ruscello%2C_1805.jpg
commons_turner_2a2ee6b0fcd4.jpg,turner,commons.wikimedia.org,"Jmw turner, un disatro in mare, 1835 ca. 02.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jmw_turner%2C_un_disatro_in_mare%2C_1835_ca._02.jpg/1280px-Jmw_turner%2C_un_disatro_in_mare%2C_1835_ca._02.jpg
commons_turner_994e99fb8f28.jpg,turner,commons.wikimedia.org,"Jmw turner, una nave in secca, yarmouth, bozzetto, 1827-28 ca. 01.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Jmw_turner%2C_una_nave_in_secca%2C_yarmouth%2C_bozzetto%2C_1827-28_ca._01.jpg/1280px-Jmw_turner%2C_una_nave_in_secca%2C_yarmouth%2C_bozzetto%2C_1827-28_ca._01.jpg
commons_turner_53d549033164.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner, Approach to Venice, 1844, NGA 117.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Joseph_Mallord_William_Turner%2C_Approach_to_Venice%2C_1844%2C_NGA_117.jpg/1280px-Joseph_Mallord_William_Turner%2C_Approach_to_Venice%2C_1844%2C_NGA_117.jpg
commons_turner_fe2f71787a84.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner, Boats Carrying Out Anchors to the Dutch Men of War, c. 1804, NGA 166478.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Joseph_Mallord_William_Turner%2C_Boats_Carrying_Out_Anchors_to_the_Dutch_Men_of_War%2C_c._1804%2C_NGA_166478.jpg/1280px-Joseph_Mallord_William_Turner%2C_Boats_Carrying_Out_Anchors_to_the_Dutch_Men_of_War%2C_c._1804%2C_NGA_166478.jpg
commons_turner_9a38623a9181.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - Caernarvon Castle - N01867 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Joseph_Mallord_William_Turner_%281775-1851%29_-_Caernarvon_Castle_-_N01867_-_National_Gallery.jpg
commons_turner_0dd9b1cefb97.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - Holy Family - N00473 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Joseph_Mallord_William_Turner_%281775-1851%29_-_Holy_Family_-_N00473_-_National_Gallery.jpg
commons_turner_eaefca2b47d1.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - River Scene with Weir in Middle Distance - N02703 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Joseph_Mallord_William_Turner_%281775-1851%29_-_River_Scene_with_Weir_in_Middle_Distance_-_N02703_-_National_Gallery.jpg
commons_turner_9e2fa996688d.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - Rocky Coast - N05499 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Joseph_Mallord_William_Turner_%281775-1851%29_-_Rocky_Coast_-_N05499_-_National_Gallery.jpg
commons_turner_cfda4076a3fe.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - Rough Sea - N05479 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4b/Joseph_Mallord_William_Turner_%281775-1851%29_-_Rough_Sea_-_N05479_-_National_Gallery.jpg
commons_turner_0937a29d8df0.jpg,turner,commons.wikimedia.org,"Joseph Mallord William Turner (1775-1851) - The Battle of Trafalgar, as Seen from the Mizen Starboard Shrouds of the Vic",https://upload.wikimedia.org/wikipedia/commons/e/ea/Joseph_Mallord_William_Turner_%281775-1851%29_-_The_Battle_of_Trafalgar%2C_as_Seen_from_the_Mizen_Starboard_Shrouds_of_the_Victory_-_N00480_-_National_Gallery.jpg
commons_turner_9008a8cc79f0.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner (1775-1851) - Washing Sheep - N02699 - National Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Joseph_Mallord_William_Turner_%281775-1851%29_-_Washing_Sheep_-_N02699_-_National_Gallery.jpg
commons_turner_d377b4c6f92c.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - A Scene on the English Coast - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Joseph_Mallord_William_Turner_-_A_Scene_on_the_English_Coast_-_Google_Art_Project.jpg/1280px-Joseph_Mallord_William_Turner_-_A_Scene_on_the_English_Coast_-_Google_Art_Project.jpg
commons_turner_511ffd25a09e.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - Dort or Dordrecht- The Dort Packet-Boat from Rotterdam Becalmed - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Joseph_Mallord_William_Turner_-_Dort_or_Dordrecht-_The_Dort_Packet-Boat_from_Rotterdam_Becalmed_-_Google_Art_Project.jpg/1280px-Joseph_Mallord_William_Turner_-_Dort_or_Dordrecht-_The_Dort_Packet-Boat_from_Rotterdam_Becalmed_-_Google_Art_Project.jpg
commons_turner_90192a78ada7.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - Foul by God- River Landscape with Anglers Fishing From a Weir - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Joseph_Mallord_William_Turner_-_Foul_by_God-_River_Landscape_with_Anglers_Fishing_From_a_Weir_-_Google_Art_Project.jpg/1280px-Joseph_Mallord_William_Turner_-_Foul_by_God-_River_Landscape_with_Anglers_Fishing_From_a_Weir_-_Google_Art_Project.jpg
commons_turner_cc0afcb17f62.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner - The Thames near Walton Bridges - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Joseph_Mallord_William_Turner_-_The_Thames_near_Walton_Bridges_-_Google_Art_Project.jpg/1280px-Joseph_Mallord_William_Turner_-_The_Thames_near_Walton_Bridges_-_Google_Art_Project.jpg
commons_turner_885ace23391e.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner 070.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Joseph_Mallord_William_Turner_070.jpg/1280px-Joseph_Mallord_William_Turner_070.jpg
commons_turner_8e75e92b6606.jpg,turner,commons.wikimedia.org,Joseph Mallord William Turner 072.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Joseph_Mallord_William_Turner_072.jpg/1280px-Joseph_Mallord_William_Turner_072.jpg
commons_turner_30ad1cba975e.jpg,turner,commons.wikimedia.org,"Joseph mallord william turner, venere e adone, 1803-05, 01.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Joseph_mallord_william_turner%2C_venere_e_adone%2C_1803-05%2C_01.jpg/1280px-Joseph_mallord_william_turner%2C_venere_e_adone%2C_1803-05%2C_01.jpg
commons_turner_f6b28f9d130c.jpg,turner,commons.wikimedia.org,Joseph mallord william turner ra the lungernsee by moonlight switzerla095637).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Joseph_mallord_william_turner_ra_the_lungernsee_by_moonlight_switzerla095637%29.jpg/1280px-Joseph_mallord_william_turner_ra_the_lungernsee_by_moonlight_switzerla095637%29.jpg
commons_turner_ab8589f6bc26.jpg,turner,commons.wikimedia.org,London - Tate Britain - The Angel Standing in the Sun 1846 by Joseph Mallord William Turner.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/London_-_Tate_Britain_-_The_Angel_Standing_in_the_Sun_1846_by_Joseph_Mallord_William_Turner.jpg
commons_turner_8b4bbf81e705.jpg,turner,commons.wikimedia.org,"Slot Ter Hooge, Naufrágio na Baía do Guilherme - 2018 - Image 229479.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9f/Slot_Ter_Hooge%2C_Naufr%C3%A1gio_na_Ba%C3%ADa_do_Guilherme_-_2018_-_Image_229479.jpg
commons_turner_ac47e40f8748.jpg,turner,commons.wikimedia.org,The Evening of the Deluge A11489.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/The_Evening_of_the_Deluge_A11489.jpg/1280px-The_Evening_of_the_Deluge_A11489.jpg
commons_turner_fac6aa8b61bb.jpg,turner,commons.wikimedia.org,"Turner - Frosty Morning, exhibited 1813, N00492.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Turner_-_Frosty_Morning%2C_exhibited_1813%2C_N00492.jpg/1280px-Turner_-_Frosty_Morning%2C_exhibited_1813%2C_N00492.jpg
commons_turner_6f3b6176126c.jpg,turner,commons.wikimedia.org,"Turner - Line Fishing, off Hastings, c.1835, FA.207(O).jpg",https://upload.wikimedia.org/wikipedia/commons/8/84/Turner_-_Line_Fishing%2C_off_Hastings%2C_c.1835%2C_FA.207%28O%29.jpg
commons_turner_67bd8967a35b.jpg,turner,commons.wikimedia.org,"Turner - Shore Scene with Waves and Breakwater, c.1835, D36680.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Turner_-_Shore_Scene_with_Waves_and_Breakwater%2C_c.1835%2C_D36680.jpg/1280px-Turner_-_Shore_Scene_with_Waves_and_Breakwater%2C_c.1835%2C_D36680.jpg
commons_turner_be8b5ec711af.jpg,turner,commons.wikimedia.org,Turner - Venice-The Dogana and San Giorgio Maggiore.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Turner_-_Venice-The_Dogana_and_San_Giorgio_Maggiore.jpg/1280px-Turner_-_Venice-The_Dogana_and_San_Giorgio_Maggiore.jpg
commons_turner_e293fb8d6323.jpg,turner,commons.wikimedia.org,"Turner - View of Plompton Rocks, with an upturned boat in the foreground, Circa 1798, 2001.1.67.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Turner_-_View_of_Plompton_Rocks%2C_with_an_upturned_boat_in_the_foreground%2C_Circa_1798%2C_2001.1.67.jpg/1280px-Turner_-_View_of_Plompton_Rocks%2C_with_an_upturned_boat_in_the_foreground%2C_Circa_1798%2C_2001.1.67.jpg
commons_turner_7a5c47a651f6.jpg,turner,commons.wikimedia.org,Turner A Fire at Sea.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Turner_A_Fire_at_Sea.jpg/1280px-Turner_A_Fire_at_Sea.jpg
commons_turner_55074ab925c2.jpg,turner,commons.wikimedia.org,Turner San Giorgio Maggiore at Dawn.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/Turner_San_Giorgio_Maggiore_at_Dawn.jpg
commons_turner_c153b25288b5.jpg,turner,commons.wikimedia.org,Turner Scene of the Loire.jpg,https://upload.wikimedia.org/wikipedia/commons/5/59/Turner_Scene_of_the_Loire.jpg
commons_turner_72d9d51c8171.jpg,turner,commons.wikimedia.org,"Venice, from the Porch of Madonna della Salute MET DP169568.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Venice%2C_from_the_Porch_of_Madonna_della_Salute_MET_DP169568.jpg/1280px-Venice%2C_from_the_Porch_of_Madonna_della_Salute_MET_DP169568.jpg
commons_turner_ff0309df6490.jpg,turner,commons.wikimedia.org,(Barcelona) A Rough Sea off Brighton or Deal - William Turner in Tate Britain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/%28Barcelona%29_A_Rough_Sea_off_Brighton_or_Deal_-_William_Turner_in_Tate_Britain.jpg/1280px-%28Barcelona%29_A_Rough_Sea_off_Brighton_or_Deal_-_William_Turner_in_Tate_Britain.jpg
